"","score","text","path"
"303",2,"@FinTechHK: The Boom in Global Fintech Investment-- an insightful report from @Accenture http://t.co/EB9jCf4FvH #fintech #innovation","https://twitter.com/simulocity"
"314",1,"Apply now to work for #Accenture as #Receptionist! (#Bangkok) #job http://t.co/GUci4PYb1K #Accenture #Jobs http://t.co/otsoCtDAaE","https://twitter.com/TimThompsonACN"
"320",2,"RT @accenturelabs: Industrial Internet of Things promises great opps for the world economy. Follow us during #WEF15 #IIoT     http://t.co/Dâ¦","https://twitter.com/seangorman02"
"321",1,"Industrial #IOT: How big is it? Are businesses ready to seize it? Join @accenture for a live #WEF broadcast http://t.co/P5MMsvvQxS","https://twitter.com/TweetsfromSara"
"360",1,"@quick13 yep. good advice. i have my eye on someone. timing. #startup #cashflow :) @accenture","https://twitter.com/billblevins"
"362",3,"@billblevins Go short term consultant, it will be worth it. Can be done affordably a lot. (disclaimer, I work for @accenture now)","https://twitter.com/quick13"
"369",2,"RT @TehminaMirza1: @Accenture thank you for coming to @ByteBackDC today for your day of service! It was great meeting you guys!","https://twitter.com/ByteBackDC"
"380",1,"RT @TapSnapShare: The @Accenture team delivers a strong message. #NationalDayofService @TapSnap1129 http://t.co/mbz0PzdgBd","https://twitter.com/TapSnap1129"
"391",2,"RT @accenturelabs: Industrial Internet of Things promises great opps for the world economy. Follow us during #WEF15 #IIoT     http://t.co/Dâ¦","https://twitter.com/HenneGeek"
"394",1,"The @Accenture team delivers a strong message. #NationalDayofService @TapSnap1129 http://t.co/mbz0PzdgBd","https://twitter.com/TapSnapShare"
"439",2,"@Accenture thank you for coming to @ByteBackDC today for your day of service! It was great meeting you guys!","https://twitter.com/TehminaMirza1"
"446",2,"RT @artbaron: MT @accenturelabs
Industrial #InternetOfThings promises great opps 4 the world economy. Follow us during #WEF15 #IIoT http://â¦","https://twitter.com/Jeff88Ho"
"450",1,"Thank you @Accenture for helping our students polish their resume and interview skills today!","https://twitter.com/ByteBackDC"
"455",2,"RT @accenturelabs: Industrial Internet of Things promises great opps for the world economy. Follow us during #WEF15 #IIoT     http://t.co/Dâ¦","https://twitter.com/bunkertor"
"457",2,"MT @accenturelabs
Industrial #InternetOfThings promises great opps 4 the world economy. Follow us during #WEF15 #IIoT http://t.co/HRMgJMcB2w","https://twitter.com/artbaron"
"465",1,"@Sashabruceyouth @Accenture  @laurensotolongo thanks for having me. I learned a lot! I'm very excited to see SBY's new media strategy.","https://twitter.com/GeorgeProjCre8"
"466",1,"RT @Sashabruceyouth: In the spirit of MLK Day, Sasha Bruce and @Accenture worked together to bring change to local communities! #MLKDay httâ¦","https://twitter.com/GeorgeProjCre8"
"470",1,"RT @Sashabruceyouth: In the spirit of MLK Day, Sasha Bruce and @Accenture worked together to bring change to local communities! #MLKDay httâ¦","https://twitter.com/iamthegeorgeman"
"478",1,"RT @Sashabruceyouth: In the spirit of MLK Day, Sasha Bruce and @Accenture worked together to bring change to local communities! #MLKDay httâ¦","https://twitter.com/LordLouis3"
"479",1,"In the spirit of MLK Day, Sasha Bruce and @Accenture worked together to bring change to local communities! #MLKDay http://t.co/xvmunAPKmc","https://twitter.com/Sashabruceyouth"
"481",1,"RT @jortpossel: Traveling to #WEF15. Get ready for many live updates. Follow @Accenture @AccentureStrat @AccentureTech @AccentureDigi @paulâ¦","https://twitter.com/Accenture_MX"
"520",1,"â@AccentureDigi: Who are the new Heroes of #Digital? Omni-Colleagues http://t.co/WxzTTiWeXS"" love this #fjord #digital #FjordTrends","https://twitter.com/AnnmarieJudge"
"529",1,"RT @Level39CW: We're very proud to launch our second High Growth Space today! All the info here, including word from @Accenture... http://tâ¦","https://twitter.com/WOWELITEUK"
"530",1,"Thanks &amp; congrats to the @UCBerkeley and @DukeU undergraduate team finalists for a great competition #AccentureInnovation","https://twitter.com/Accenture_Jobs"
"537",1,"RT @Level39CW: We're very proud to launch our second High Growth Space today! All the info here, including word from @Accenture... http://tâ¦","https://twitter.com/helensimpson_85"
"538",2,"V best of luck Kenn! â@beatvyne: Seconds out round 2! #accentureLOT biz pitch just submitted @Accenture_Irl @KennJD http://t.co/ck6WSPO7Jfâ","https://twitter.com/GeraldineLavin"
"541",1,"Congrats to the @Georgetown undergraduate team on winning the #AccentureInnovation Challenge! http://t.co/7k8iHq6zop","https://twitter.com/Accenture_Jobs"
"543",1,"RT @brianjsmyth: Good conversation with @paul73p on @accenture_irl grad recruitment social media strategy. Some exciting plans afoot @Ianwdâ¦","https://twitter.com/seonow"
"551",1,"Just listened to #FjordTrends insightful as always! http://t.co/ahSgWt6YjD #fjordfan #2015trends #pinksocks @fjord @FjordMark @Guehenno","https://twitter.com/annagud"
"564",2,"RT @OpGratitude: We are grateful for @Accenture employees who are assembling care kits for our #carepackages in honor of Martin Luther Kingâ¦","https://twitter.com/tylrdee"
"566",1,"RT @SClaireHornn: This is how @Accenture stimulates its workers' creativity thanks to this design. Incredible. http://t.co/BWQirnVADV","https://twitter.com/Dorritth"
"570",1,"RT @AccenturePubSvc: How did âhot spotsâ #PublicSafety monitoring help citizens and police at a major French trade fair? http://t.co/J5AfTmâ¦","https://twitter.com/moniesha0"
"573",2,"RT @accenturelabs: Industrial Internet of Things promises great opps for the world economy. Follow us during #WEF15 #IIoT     http://t.co/Dâ¦","https://twitter.com/RussWalker1492"
"581",1,"Special thanks to @awidercircle and @Accenture for their resume writing workshop today. I learned a lot, and met some great people.","https://twitter.com/waynemancomedy"
"583",2,"Thanks so much to the awesome team from @Accenture, who spent the afternoon at NVFS volunteering in honor of #MLKDay!","https://twitter.com/nvfs"
"585",2,"How is #innovation driving #retail success? @MSDynamicsWorld covers @Accenture &amp; @Avanadeinc at #NRF15 http://t.co/No43XYyGJc","https://twitter.com/StellaGouletCMO"
"609",1,"@awidercircle @Accenture how awesome!","https://twitter.com/Christine_Keba"
"615",1,"Accenture has a great opportunity for a Data Visualization Spotfire System Analyst in New Jersey. Please click belowâ¦https://t.co/g0BzkmLRsY","https://twitter.com/RobChuck777"
"632",1,"Accenture has a great opportunity for a Business Intelligence Qlikview System Analyst in New Jersey. Please click beâ¦https://t.co/aScqN7YBSi","https://twitter.com/RobChuck777"
"634",1,"Accenture has a great opportunity for a Data Visualization Spotfire System Analyst in New York, NY. Please click belâ¦https://t.co/1bDHLm7DOw","https://twitter.com/RobChuck777"
"641",1,"Accenture has a great opportunity for a Business Intelligence Qlikview System Analyst in New York, NY. Please click â¦https://t.co/zGOfKQrUX8","https://twitter.com/RobChuck777"
"646",1,"Accenture has a great opportunity for a Data Visualization Spotfire System Analyst in Chicago, IL. Please click beloâ¦https://t.co/cAcFFWRjjz","https://twitter.com/RobChuck777"
"675",1,"Accenture has a great opportunity for a Reports Developer in Chicago, IL. Please click below for more details.
https://t.co/aX63cel5kM","https://twitter.com/RobChuck777"
"681",1,"Accenture has a great opportunity for an Ab Initio Systems Analyst in Chicago, IL, CA. Please click below for more dâ¦https://t.co/vBWxd252zS","https://twitter.com/RobChuck777"
"696",1,"Accenture careers are getting advantageous regardless of antedate: nPMiB","https://twitter.com/FarrellCarl2"
"699",1,"RT @AccentureRetail: On stage at #retail Leadership Forum: @AccentureStrat @AccentureLabs. How to leverage tech &amp; grow your business:  httpâ¦","https://twitter.com/walshmr83"
"705",2,"How is #innovation driving #retail success? @MSDynamicsWorld covers @Accenture &amp; @Avanadeinc at #NRF15 http://t.co/zFXqD3UpfM","https://twitter.com/iStevensD"
"707",1,"@AccentureMedia @Accenture I just fired a guy because he was gay at my workplace. God bless America.","https://twitter.com/Patrick2086"
"729",2,"RT @accenturelabs: Industrial Internet of Things promises great opps for the world economy. Follow us during #WEF15 #IIoT     http://t.co/Dâ¦","https://twitter.com/CloudGriff"
"734",1,"How did âhot spotsâ #PublicSafety monitoring help citizens and police at a major French trade fair? http://t.co/J5AfTmOQ0j","https://twitter.com/AccenturePubSvc"
"744",1,"#InspiringWomen on 27th with Katie Piper. Your application to @Accenture could be fast- tracked!!","https://twitter.com/ACSManUni"
"750",1,"RT @AccentureHealth: Consumers turn to their #healthplan websites for #patient reviews when selecting a doctor. http://t.co/ix7IpwLpLv","https://twitter.com/chadmorris01"
"752",2,"RT @accenturelabs: Industrial Internet of Things promises great opps for the world economy. Follow us during #WEF15 #IIoT     http://t.co/Dâ¦","https://twitter.com/moniesha0"
"753",3,"RT @AccentureStrat: How to improve your organizationâs agility? Top performers say itâs the right #leadership team http://t.co/nh4hD9C9vq hâ¦","https://twitter.com/robertrichardl3"
"757",1,"Mark George leading Critical Path to Value workshop at #PEXWeek #Orlando.   @PEXNetwork #Accenture @AccentureStrat http://t.co/KQY8lcuj12","https://twitter.com/williamfla"
"758",1,"Consumers turn to their #healthplan websites for #patient reviews when selecting a doctor. http://t.co/ix7IpwLpLv","https://twitter.com/AccentureHealth"
"763",1,"How can #pharma companies improve #digital adoption? Is CIO-CMO collaboration the key? http://t.co/Qk67iSghEO","https://twitter.com/AccentureLifSci"
"765",1,"RT @AccentureFed: #Military readiness depends on efficient #healthcare systems. How can we help? Learn now. http://t.co/MviF5VrVR9","https://twitter.com/KatieJunge"
"766",2,"RT @AccentureStrat: 3 traits of a good digital sponsor can determine the success of an orgâs #digitaltransformation journey. http://t.co/Myâ¦","https://twitter.com/moniesha0"
"768",1,"#Accenture Day of Service to celebrate MLK Day! Decorating pillows for #Soaringwords @ George Masonâ¦ http://t.co/FjY4qZdkcu","https://twitter.com/BreezyH7"
"769",2,"3 traits of a good digital sponsor can determine the success of an orgâs #digitaltransformation journey. http://t.co/92S4HCjA3M","https://twitter.com/krisbober"
"775",1,"Celebrating MLK Day with a focus on jobs! Thnx to @Accenture for their great volunteer efforts! http://t.co/LGeM9J74lX","https://twitter.com/markbergel"
"777",1,"#domotics Laundrapp is being set up by three entrepreneurs from Mind Candy, Accenture and  #innovation http://t.co/xQWIbYL6Dh","https://twitter.com/CloudConnected2"
"785",2,"How is #innovation driving #retail success? @MSDynamicsWorld covers @Accenture &amp; @Avanadeinc at #NRF15 http://t.co/kSUgjtB1sM","https://twitter.com/HDRecruiter"
"805",2,"RT @AccentureRetail: #Accenture at #RILA. Defining #digital trust: confidence placed in retailers to collect, store &amp; use cust info in mannâ¦","https://twitter.com/CaKlouman"
"807",2,"It's the cust's data. Retailers have obligation to create &amp; maintain #digital trust. So, enhance their exp: http://t.co/gAmVxpb3rR #RILA","https://twitter.com/AccentureRetail"
"814",1,"Digitally-Driven Healthcare shifts market for staying healthy from provider-centric to patient-centric @zv99  http://t.co/c8pa626isa","https://twitter.com/allartmarkets"
"815",1,"RT @AccentureRetail: Building trust w/ each other or w/ a company, underlying principles often the same. See highlights: http://t.co/y7lxsmâ¦","https://twitter.com/theneeds_work_"
"817",1,"Building trust w/ each other or w/ a company, underlying principles often the same. See highlights: http://t.co/y7lxsmAB2D  #RILA","https://twitter.com/AccentureRetail"
"823",1,"RT @Sandervtn: Many positive reactions about our LGBT Panel #WEF15 next Thursday....looking forward to it!!  http://t.co/IJcg06YraJ","https://twitter.com/AmandaFildes"
"828",2,"RT @MikeSutcliff: Nice work @ShellySwanback - an inspiration to us all! #WomenInStem http://t.co/pF8PaCn5fI #godital","https://twitter.com/SaraAbiusi"
"831",2,"#Accenture at #RILA. Defining #digital trust: confidence placed in retailers to collect, store &amp; use cust info in manner benefiting cust.","https://twitter.com/AccentureRetail"
"832",1,"4 rural #consumer segments in #India, more sophisticated than previously thought via @bsIndia @AccentureStrat http://t.co/KmavVtqUho","https://twitter.com/NileshPhillips"
"858",1,"There needs to be a partnership b/t retailer &amp; customer that enables trust. #Accenture highlights 4 keys: http://t.co/hOIzqHYibk #RILA","https://twitter.com/AccentureRetail"
"862",2,"RT @accenturelabs: Industrial Internet of Things promises great opps for the world economy. Follow us during #WEF15 #IIoT     http://t.co/Dâ¦","https://twitter.com/InformaticaFr"
"864",1,"RT @accentureukjobs: #NEDigitalGirls was amazing. Just one example of the extra-curricular activities you can get involved in at Accenture â¦","https://twitter.com/hannah_saad"
"868",2,"Nice work @ShellySwanback - an inspiration to us all! #WomenInStem http://t.co/pF8PaCn5fI #godital","https://twitter.com/MikeSutcliff"
"870",1,"Today @joesmovement and @Accenture celebrated Martin Luther King Day by serving the community. #MLKDay","https://twitter.com/joesmovement"
"872",1,"Should be an interesting one!The new digital context live from davos on Jan 21 #futureweb http://t.co/lAzAwe2acm @Accenture","https://twitter.com/sumaboby"
"874",1,"RT @AccentureIns: Why are satisfied insurance customers switching to other providers? Read this post to find out:  http://t.co/fPeYd46WS1","https://twitter.com/DigiInsurance"
"881",1,"@ChristianMcM @bkuhn @HDS_SSA Thanks very much! I like the focus on customer experience - have you seen these trends? http://t.co/qusdP80NRA","https://twitter.com/MillmanNick"
"883",1,"Kicking off a fantastic @Accenture #DayOfService with Kelli Jones from @dressforsuccess http://t.co/gwnBXELoO8","https://twitter.com/MeemersVa"
"888",1,"We are looking for a highly effective Drupal Technical Lead to join our team! http://t.co/8l7LbYCx8o","https://twitter.com/AcquityGroup"
"889",1,"Our Digital Marketing Manager develops integrated campaigns designed to help Clients achieve goals - Now Hiring!  http://t.co/zfTZGGtS9N","https://twitter.com/AcquityGroup"
"904",1,"RT @Accenture: The top 10 challenges for #InvestmentBanks in 2015. http://t.co/hqsi3Rjsak","https://twitter.com/prashdiddy"
"906",1,"Why are satisfied insurance customers switching to other providers? Read this post to find out:  http://t.co/fPeYd46WS1","https://twitter.com/AccentureIns"
"911",1,"RT @Accenture: The top 10 challenges for #InvestmentBanks in 2015. http://t.co/hqsi3Rjsak","https://twitter.com/ResolverGRC"
"913",1,"RT @Level39CW: We're very proud to launch our second High Growth Space today! All the info here, including word from @Accenture... http://tâ¦","https://twitter.com/AccentureUKNews"
"921",1,"#NEDigitalGirls was amazing. Just one example of the extra-curricular activities you can get involved in at Accenture http://t.co/eSMYFqqKPY","https://twitter.com/accentureukjobs"
"923",1,"The top 10 challenges for #InvestmentBanks in 2015. http://t.co/hqsi3Rjsak","https://twitter.com/Accenture"
"924",1,"Thanks to our 13th Annual Summit sponsors @Accenture @KruxDigital @Lotame @MediaRadar @Mixpo @PubMatic for their support!","https://twitter.com/DCNorg"
"928",1,"RT @Sandervtn: Many positive reactions about our LGBT Panel #WEF15 next Thursday....looking forward to it!!  http://t.co/IJcg06YraJ","https://twitter.com/SaraOlkon"
"936",1,"10 Implications of digitally contestable markets: @AccentureDigiUK Incumbents will have to act more like start-ups http://t.co/Onipq1uICd","https://twitter.com/jamiercole"
"938",2,"RT @accenturelabs: Industrial Internet of Things promises great opps for the world economy. Follow us during #WEF15 #IIoT     http://t.co/Dâ¦","https://twitter.com/peterunterwegs"
"941",2,"RT @OpGratitude: We are grateful for @Accenture employees who are assembling care kits for our #carepackages in honor of Martin Luther Kingâ¦","https://twitter.com/indiefilmguild"
"945",2,"RT @OpGratitude: We are grateful for @Accenture employees who are assembling care kits for our #carepackages in honor of Martin Luther Kingâ¦","https://twitter.com/cvsangel"
"959",1,"Excited to work with @Accenture volunteers for their MLK day of service today!","https://twitter.com/ArcadiaFood"
"961",1,"US #patients want to be informed. Find out their favorite source for #health information: http://t.co/m0PsKq1asX http://t.co/6iiDEZlD1N","https://twitter.com/AccentureLifSci"
"967",1,"Getting ready for the NA Board of Advisors meeting Thurs in NYC w/ #kraftfoods #Accenture #ISG_News #The_Linde_Group #Al","https://twitter.com/paqarikisyr"
"968",1,"1 in 4 customers became more loyal last yr. What are retailers doing to earn that? http://t.co/o1V0BmEp2l","https://twitter.com/cbm1001"
"970",2,"RT @accenturelabs: Industrial Internet of Things promises great opps for the world economy. Follow us during #WEF15 #IIoT     http://t.co/Dâ¦","https://twitter.com/trentjohnsen"
"979",1,"RT @AccentureDigi: Are Insurance CMOs confident in their companyâs digital capabilities? http://t.co/uyNraVFaqx http://t.co/bIL5NoKqtV","https://twitter.com/Global_Choices"
"983",1,"Only a few hours left in Round Two of #AccentureLOT. Who will earn a place on @NDRC_hq LaunchPad as this year's winner?","https://twitter.com/Accenture_Irl"
"988",2,"RT @AccentureStrat: 3 traits of a good digital sponsor can determine the success of an orgâs #digitaltransformation journey. http://t.co/Myâ¦","https://twitter.com/AnthonyBolton47"
"997",2,"RT @AccenturePLM: A #digital approach can boost the effectiveness of the #PLM process dramatically http://t.co/idFlj2esMU http://t.co/TelEzâ¦","https://twitter.com/ajaychavali"
"998",2,"We are grateful for @Accenture employees who are assembling care kits for our #carepackages in honor of Martin Luther King Day! #MLKDay #SOT","https://twitter.com/OpGratitude"
"1005",2,"A #digital approach can boost the effectiveness of the #PLM process dramatically http://t.co/idFlj2esMU http://t.co/TelEzpjvJK","https://twitter.com/AccenturePLM"
"1007",1,"Sen @MarkWarner argues for import of gov't &amp; policy in sustaining strong communities for all at @Accenture #MLKDay http://t.co/3Gt0Iq7oVA","https://twitter.com/niksushka"
"1020",1,"RT @Accenturefed #Military readiness depends on efficient #healthcare systems. How can we help? Learn how. http://t.co/ZErwZNYC0n","https://twitter.com/AccentureHealth"
"1022",3,"RT @niksushka: Import. of Student Life? Accenture looking to more efficiently recruit top talent through student clubs Get Involved @montgoâ¦","https://twitter.com/mcrvosl"
"1034",1,"RT @jortpossel: Traveling to #WEF15. Get ready for many live updates. Follow @Accenture @AccentureStrat @AccentureTech @AccentureDigi @paulâ¦","https://twitter.com/Accenture_Irl"
"1044",1,"In honor of MLK day @Accenture will be conducting a job seekers boot camp with our students today! Pictures and updates to come!","https://twitter.com/ByteBackDC"
"1049",1,"RT @pennypower: You are amazing @Accenture -HannahIPower @thomaspower @tjpower @rosspower","https://twitter.com/thomaspower"
"1061",1,"RT @jortpossel: Traveling to #WEF15. Get ready for many live updates. Follow @Accenture @AccentureStrat @AccentureTech @AccentureDigi @paulâ¦","https://twitter.com/AccentureDigi"
"1073",1,"Traits of a good leader http://t.co/wvE9627zNt","https://twitter.com/TNarsana"
"1076",1,"This is how @Accenture stimulates its workers' creativity thanks to this design. Incredible. http://t.co/BWQirnVADV","https://twitter.com/SClaireHornn"
"1095",1,"Digital patient appointment self-setting could bring industry change #Healthcare #accenture http://t.co/2FfpVMrrOt","https://twitter.com/DisruptiveMT"
"1096",2,"RT @UnitedWayDallas: Great to see @Accenture @ATTStadium today! TY for your amazing support of our Unite Forever Gala After-Party! http://tâ¦","https://twitter.com/AccentureCmty"
"1100",2,"@UnitedWay CEO Rosie Allen Herring echoes Dr King ""it's always the right time to do the right thing"" @Accenture #MLKDay @montgomerycoll","https://twitter.com/niksushka"
"1103",1,"RT @niksushka: Larry Solomon of @Accenture praising role @LaGuardiaCC / Community Colleges have in closing skills gap in today's workforce â¦","https://twitter.com/montgomerycoll"
"1105",2,"I had a good time last week w/ @olof_s &amp; @jaydettling talking about all the opportunities in our industry right now. #careers #Accenture","https://twitter.com/Hartmanglen"
"1108",2,"RT @accenturelabs: Industrial Internet of Things promises great opps for the world economy. Follow us during... http://t.co/rUKg4jHDKN","https://twitter.com/lauranbishop"
"1109",2,"RT @accenturelabs: Industrial Internet of Things promises great opps for the world economy. Follow us during... http://t.co/LEfPU4fvPw","https://twitter.com/piercarlo_gera"
"1110",2,"RT @accenturelabs: Industrial Internet of Things promises great opps for the world economy. Follow us during... http://t.co/yVnTtWjFzd","https://twitter.com/steve_culp"
"1117",1,"#Military readiness depends on efficient #healthcare systems. How can we help? Learn now. http://t.co/MviF5VrVR9","https://twitter.com/AccentureFed"
"1119",1,"Larry Solomon of @Accenture praising role @LaGuardiaCC / Community Colleges have in closing skills gap in today's workforce @montgomerycoll","https://twitter.com/niksushka"
"1128",1,"#Careers. Which company should I join (as a fresher) with four offer letters from IBM, TCS, Infosys, Accenture and... http://t.co/KBtEu9Txxr","https://twitter.com/TigerBrands_Ng"
"1130",3,"Import. of Student Life? Accenture looking to more efficiently recruit top talent through student clubs Get Involved @montgomerycoll !","https://twitter.com/niksushka"
