"","analysis_score","analysis_text"
"1",0,"RT @footloosenomore: In Bangalore Mirror today! Footloose just before it's Bangalore launch!

http://t.co/TyFitQOlcj?"
"2",0,"RT @s_singh719: Snapdeal Ties Up With Bangalore Fashion Week, Strengthens Fashion Portfolio  http://t.co/ABDy7rdr0v"
"3",1,"Gary Taxali is at National Institute of Design, Bangalore , its a great chance for young creatives in Bangalore... http://t.co/R8OAgWjULX"
"4",0,"RT @HDLindia: Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.coâ¦"
"5",0,"Recruiter wants you to directly approach the venue with your profile details http://t.co/rPW0Ar2Xc7"
"6",0,"Microland Off Campus for Freshers as a Service Engineer on 21st January 2015 at Bangalore(Unverified)

http://t.co/H24TkLkx32"
"7",0,"RT @s_singh719: Snapdeal Ties Up With Bangalore Fashion Week, Strengthens Fashion Portfolio  http://t.co/ABDy7rdr0v"
"8",2,"@Bangaloremirror thank you for this lovely article! Soon in Bangalore.

http://t.co/TyFitQOlcj?"
"9",0,"Snapdeal Ties Up With Bangalore Fashion Week, Strengthens Fashion Portfolio  http://t.co/ABDy7rdr0v"
"10",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India http://t.co/ZJ87sOOWrg #gadgets"
"11",0,"Twitter Buying India Firm ZipDial: Twitter Inc. said in a blog post dated Tuesday that it was buying Bangalore... http://t.co/GB3ebLbjRG"
"12",0,"RT @TBNIND: #Bangalore #Urgent 30 Units A+ve Bld4 12 kids @NHrudayalaya Hosp by 22nd Call9900375303/9900375155 9448225303/9448171435 via @sâ¦"
"13",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India http://t.co/nggsJtGqsA"
"14",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India http://t.co/oDTjptbJjb"
"15",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/14iXP4fRmr"
"16",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/ctdcxJImaQ"
"17",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/4K2HYCxPxH"
"18",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/kSqXuQrqiS"
"19",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/1DyePWqDO3"
"20",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/VId6u0n7Ri"
"21",0,"@aparanjape Same scene everywhere in the city. When we complain to authorities they say we are better than Bangalore. Some consolation that!"
"22",0,"RT @NDTVGadgets: Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India http://t.co/FrtuyALYDx http://t.co/AprHN8jGtc"
"23",0,"RT @footloosenomore: In Bangalore Mirror today! Footloose just before it's Bangalore launch!

http://t.co/TyFitQOlcj?"
"24",1,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India interesting though why? http://t.co/FmEZhtxMS5"
"25",0,"Ind converted #Land #ForSale at peenya #IndustrialPlot #PeenyaIndustrialArea #Bangalore #Commercial #Property
http://t.co/l2E9yAyXJ5"
"26",2,"Just after bath shots only for u!! Leave comments or likes if u admire my effort. I m in bangalore. Who wanna meet me http://t.co/WnHbHqkLTh"
"27",0,"In Bangalore Mirror today! Footloose just before it's Bangalore launch!

http://t.co/TyFitQOlcj?"
"28",0,"RT @vasantshetty81: ""All the hoardings in the heart of Bengaluru have been put up in Hindi. Union government is enforcing Hindi http://t.coâ¦"
"29",0,"Web design Services  
#delhi #mumbai #hyderabad #pune #bangalore #chennai #trivandrum #pondicherry #kashmir 

#WhatsApp+918807445988"
"30",0,"RT @vasantshetty81: ""All the hoardings in the heart of Bengaluru have been put up in Hindi. Union government is enforcing Hindi http://t.coâ¦"
"31",0,"""All the hoardings in the heart of Bengaluru have been put up in Hindi. Union government is enforcing Hindi http://t.co/yoUW5WMr2Y"
"32",0,"Web design Services  
#delhi #mumbai #hyderabad #pune #bangalore #chennai #trivandrum #pondicherry #kashmir 

#WhatsApp+918807445988"
"33",0,"This is how we partied in Bangalore at I-BAR (The Park Hotel) on 10th January .. Love the way peopleâ¦ http://t.co/6rgM3eHvRW"
"34",0,"Automotive Connectors (5-7 yrs)- Bangalore
Check this out... Job opportunity in your country of origin http://t.co/1EGaNt42nd"
"35",0,"30 x 40 south facing prime #Property #ResidentialPlot #Land #ForSale #Rajajinagar #Bangalore #Residential
http://t.co/RxFUbLbGp8"
"36",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India | NDTV Gadgets http://t.co/iU90ovcUBr via @NDTVGadgets"
"37",0,"14 Bangalore Motorbike Clubs That Everyone Secretly Wants To Be A Part Of http://t.co/ZdMQTfwBHE"
"38",-1,"Twitter announces acquisition of Bangalore-based ZipDial, a marketing platform for missed calls (Christian Oestl... http://t.co/5VmehgMNLb"
"39",0,"Today Fruits Prices in Bangalore 20-January-2015 http://t.co/AlXeDI7YXV"
"40",-1,"Twitter announces acquisition of Bangalore-based ZipDial, a marketing platform for missed calls
http://t.co/hwkvURfrAf"
"41",0,"Today Vegetables Price in Bangalore 20-January-2015 http://t.co/8up83wNJrw"
"42",-1,"Exploring Bangalore in slow motion - Namma metro on RV... http://t.co/l1DWGSxXUy"
"43",0,"RT @CMofKarnataka: #BanPlastic The Govt took a decision to ban plastic flex posters in Bangalore.
http://t.co/69bxJ4SZx3"
"44",0,"2015 begins with a bang! Bangalore-based #ZipDial gets acquired by #Twitter http://t.co/so2xPaqAON via @YourStoryCo #startup #marketing"
"45",0,"@ArsenalBengal the north London derby??? Nd we shud follow the path of bangalore nd Mumbai gooners nd take dis association forward"
"46",0,"An open enrollment program in #Bangalore. Feb &amp; March #2015 Please RT http://t.co/oPA6mjVyKs"
"47",0,"Twitter Makes Bangalore-Based ZipDial Its First Acquisition in India: With its ""missed-call"" based service, Zi... http://t.co/ZYvo4mxUYB"
"48",0,"#Bangalore #Jobs Senior Project Manager - India-HC Job: GE - Bangalore, Karnataka - Job Number:â¦ http://t.co/ojEhalRtYJ #Job #BangaloreJobs"
"49",0,"#Bangalore #Jobs Accounting and transaction processing: Snorg Consultants Private Limited -â¦ http://t.co/w6FHnNEku4 #Job #BangaloreJobs"
"50",0,"#Bangalore #Jobs BUSINESS DEVELOPMENT MANAGER: Pharma | Healthcare | Life science Company -â¦ http://t.co/mLa0tzCPQ3 #Job #BangaloreJobs"
"51",0,"#Bangalore #Jobs Customer Support / Sr Customer Support: Inspiration Manpower - Bangalore,â¦ http://t.co/G00ZZ2Xjtt #Job #BangaloreJobs"
